name,start,end,duration,streamId,correlationId
kernel,1970-01-01 00:00:08.414077550,1970-01-01 00:00:08.414107470,8.311111111111112e-09,7,146756
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.415200043,1970-01-01 00:00:08.415216491,4.5688888888888886e-09,7,147012
kernel,1970-01-01 00:00:08.415558058,1970-01-01 00:00:08.415569610,3.208888888888889e-09,7,147098
reduce_kernel,1970-01-01 00:00:08.415731882,1970-01-01 00:00:08.415733418,4.2666666666666664e-10,7,147126
vectorized_layer_norm_kernel,1970-01-01 00:00:08.415912106,1970-01-01 00:00:08.415916266,1.1555555555555556e-09,7,147182
gemv2T,1970-01-01 00:00:08.416160585,1970-01-01 00:00:08.416198857,1.0631111111111112e-08,7,147237
elementwise_kernel,1970-01-01 00:00:08.416289385,1970-01-01 00:00:08.416290665,3.5555555555555555e-10,7,147259
elementwise_kernel,1970-01-01 00:00:08.416400297,1970-01-01 00:00:08.416401609,3.644444444444445e-10,7,147287
elementwise_kernel,1970-01-01 00:00:08.416456872,1970-01-01 00:00:08.416458152,3.5555555555555555e-10,7,147303
reduce_kernel,1970-01-01 00:00:08.416515560,1970-01-01 00:00:08.416516936,3.8222222222222223e-10,7,147319
elementwise_kernel,1970-01-01 00:00:08.416571304,1970-01-01 00:00:08.416572584,3.5555555555555555e-10,7,147335
elementwise_kernel,1970-01-01 00:00:08.416628040,1970-01-01 00:00:08.416629448,3.9111111111111107e-10,7,147351
elementwise_kernel,1970-01-01 00:00:08.416683880,1970-01-01 00:00:08.416685224,3.7333333333333334e-10,7,147367
cudaMemsetAsync_v3020,1970-01-01 00:00:08.416733576,1970-01-01 00:00:08.416734952,3.8222222222222223e-10,7,147383
kernel,1970-01-01 00:00:08.416903400,1970-01-01 00:00:08.416942727,1.0924166666666665e-08,7,147423
reduce_kernel,1970-01-01 00:00:08.417081159,1970-01-01 00:00:08.417082631,4.088888888888889e-10,7,147451
vectorized_layer_norm_kernel,1970-01-01 00:00:08.417290343,1970-01-01 00:00:08.417294407,1.128888888888889e-09,7,147507
kernel,1970-01-01 00:00:08.417523686,1970-01-01 00:00:08.417553158,8.186666666666667e-09,7,147562
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.418642788,1970-01-01 00:00:08.418655908,3.6444444444444445e-09,7,147818
kernel,1970-01-01 00:00:08.419023203,1970-01-01 00:00:08.419034787,3.2177777777777777e-09,7,147904
reduce_kernel,1970-01-01 00:00:08.419207938,1970-01-01 00:00:08.419209410,4.088888888888889e-10,7,147932
vectorized_layer_norm_kernel,1970-01-01 00:00:08.419383266,1970-01-01 00:00:08.419387458,1.1644444444444444e-09,7,147988
gemv2T,1970-01-01 00:00:08.419613474,1970-01-01 00:00:08.419652385,1.0808611111111111e-08,7,148043
elementwise_kernel,1970-01-01 00:00:08.419742561,1970-01-01 00:00:08.419743873,3.644444444444445e-10,7,148065
elementwise_kernel,1970-01-01 00:00:08.419849249,1970-01-01 00:00:08.419850561,3.644444444444445e-10,7,148093
elementwise_kernel,1970-01-01 00:00:08.419906657,1970-01-01 00:00:08.419907969,3.644444444444445e-10,7,148109
reduce_kernel,1970-01-01 00:00:08.419959265,1970-01-01 00:00:08.419960641,3.8222222222222223e-10,7,148125
elementwise_kernel,1970-01-01 00:00:08.420032097,1970-01-01 00:00:08.420033377,3.5555555555555555e-10,7,148141
elementwise_kernel,1970-01-01 00:00:08.420090881,1970-01-01 00:00:08.420092257,3.8222222222222223e-10,7,148157
elementwise_kernel,1970-01-01 00:00:08.420147872,1970-01-01 00:00:08.420149216,3.7333333333333334e-10,7,148173
cudaMemsetAsync_v3020,1970-01-01 00:00:08.420200544,1970-01-01 00:00:08.420201920,3.8222222222222223e-10,7,148189
kernel,1970-01-01 00:00:08.420372896,1970-01-01 00:00:08.420412608,1.1031111111111112e-08,7,148229
reduce_kernel,1970-01-01 00:00:08.420531488,1970-01-01 00:00:08.420532960,4.088888888888889e-10,7,148257
vectorized_layer_norm_kernel,1970-01-01 00:00:08.420737823,1970-01-01 00:00:08.420741983,1.1555555555555556e-09,7,148313
kernel,1970-01-01 00:00:08.420977567,1970-01-01 00:00:08.421007103,8.204444444444444e-09,7,148368
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.424298839,1970-01-01 00:00:08.424311735,3.582222222222222e-09,7,148624
kernel,1970-01-01 00:00:08.424694678,1970-01-01 00:00:08.424706230,3.208888888888889e-09,7,148710
reduce_kernel,1970-01-01 00:00:08.424874070,1970-01-01 00:00:08.424875606,4.2666666666666664e-10,7,148738
vectorized_layer_norm_kernel,1970-01-01 00:00:08.425079318,1970-01-01 00:00:08.425083414,1.1377777777777778e-09,7,148794
gemv2T,1970-01-01 00:00:08.425316309,1970-01-01 00:00:08.425355317,1.0835555555555557e-08,7,148849
elementwise_kernel,1970-01-01 00:00:08.425452085,1970-01-01 00:00:08.425453397,3.644444444444445e-10,7,148871
elementwise_kernel,1970-01-01 00:00:08.425571541,1970-01-01 00:00:08.425572853,3.644444444444445e-10,7,148899
elementwise_kernel,1970-01-01 00:00:08.425631956,1970-01-01 00:00:08.425633268,3.644444444444445e-10,7,148915
reduce_kernel,1970-01-01 00:00:08.425686932,1970-01-01 00:00:08.425688308,3.8222222222222223e-10,7,148931
elementwise_kernel,1970-01-01 00:00:08.425745492,1970-01-01 00:00:08.425746772,3.5555555555555555e-10,7,148947
elementwise_kernel,1970-01-01 00:00:08.425803412,1970-01-01 00:00:08.425804852,4e-10,7,148963
elementwise_kernel,1970-01-01 00:00:08.425860564,1970-01-01 00:00:08.425861908,3.7333333333333334e-10,7,148979
cudaMemsetAsync_v3020,1970-01-01 00:00:08.425913844,1970-01-01 00:00:08.425915220,3.8222222222222223e-10,7,148995
kernel,1970-01-01 00:00:08.426115923,1970-01-01 00:00:08.426155891,1.1102222222222222e-08,7,149035
reduce_kernel,1970-01-01 00:00:08.426285779,1970-01-01 00:00:08.426287283,4.1777777777777775e-10,7,149063
vectorized_layer_norm_kernel,1970-01-01 00:00:08.426497426,1970-01-01 00:00:08.426501522,1.1377777777777778e-09,7,149119
kernel,1970-01-01 00:00:08.426739538,1970-01-01 00:00:08.426769810,8.408888888888889e-09,7,149174
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.427905903,1970-01-01 00:00:08.427918959,3.6266666666666666e-09,7,149430
kernel,1970-01-01 00:00:08.428288527,1970-01-01 00:00:08.428299887,3.1555555555555555e-09,7,149516
reduce_kernel,1970-01-01 00:00:08.428460558,1970-01-01 00:00:08.428462126,4.355555555555556e-10,7,149544
vectorized_layer_norm_kernel,1970-01-01 00:00:08.428638798,1970-01-01 00:00:08.428643054,1.1822222222222224e-09,7,149600
gemv2T,1970-01-01 00:00:08.428860557,1970-01-01 00:00:08.428900269,1.1031111111111112e-08,7,149655
elementwise_kernel,1970-01-01 00:00:08.429006669,1970-01-01 00:00:08.429008013,3.7333333333333334e-10,7,149677
elementwise_kernel,1970-01-01 00:00:08.429128493,1970-01-01 00:00:08.429129773,3.5555555555555555e-10,7,149705
elementwise_kernel,1970-01-01 00:00:08.429186637,1970-01-01 00:00:08.429187917,3.5555555555555555e-10,7,149721
reduce_kernel,1970-01-01 00:00:08.429240140,1970-01-01 00:00:08.429241516,3.8222222222222223e-10,7,149737
elementwise_kernel,1970-01-01 00:00:08.429295244,1970-01-01 00:00:08.429296524,3.5555555555555555e-10,7,149753
elementwise_kernel,1970-01-01 00:00:08.429352012,1970-01-01 00:00:08.429353452,4e-10,7,149769
elementwise_kernel,1970-01-01 00:00:08.429409036,1970-01-01 00:00:08.429410380,3.7333333333333334e-10,7,149785
cudaMemsetAsync_v3020,1970-01-01 00:00:08.429460812,1970-01-01 00:00:08.429462188,3.8222222222222223e-10,7,149801
kernel,1970-01-01 00:00:08.429635788,1970-01-01 00:00:08.429676140,1.120888888888889e-08,7,149841
reduce_kernel,1970-01-01 00:00:08.429797515,1970-01-01 00:00:08.429799019,4.1777777777777775e-10,7,149869
vectorized_layer_norm_kernel,1970-01-01 00:00:08.430023435,1970-01-01 00:00:08.430027563,1.1466666666666666e-09,7,149925
kernel,1970-01-01 00:00:08.434123202,1970-01-01 00:00:08.434154082,8.577777777777779e-09,7,149980
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.435371199,1970-01-01 00:00:08.435384127,3.5911111111111114e-09,7,150236
kernel,1970-01-01 00:00:08.437706746,1970-01-01 00:00:08.437718170,3.173333333333333e-09,7,150322
reduce_kernel,1970-01-01 00:00:08.437874554,1970-01-01 00:00:08.437876058,4.1777777777777775e-10,7,150350
vectorized_layer_norm_kernel,1970-01-01 00:00:08.438067641,1970-01-01 00:00:08.438071737,1.1377777777777778e-09,7,150406
gemv2T,1970-01-01 00:00:08.438299321,1970-01-01 00:00:08.438338969,1.1013333333333333e-08,7,150461
elementwise_kernel,1970-01-01 00:00:08.438423352,1970-01-01 00:00:08.438424632,3.5555555555555555e-10,7,150483
elementwise_kernel,1970-01-01 00:00:08.438532600,1970-01-01 00:00:08.438533912,3.644444444444445e-10,7,150511
elementwise_kernel,1970-01-01 00:00:08.438589816,1970-01-01 00:00:08.438591128,3.644444444444445e-10,7,150527
reduce_kernel,1970-01-01 00:00:08.438641816,1970-01-01 00:00:08.438643192,3.8222222222222223e-10,7,150543
elementwise_kernel,1970-01-01 00:00:08.438698040,1970-01-01 00:00:08.438699352,3.644444444444445e-10,7,150559
elementwise_kernel,1970-01-01 00:00:08.438749880,1970-01-01 00:00:08.438751320,4e-10,7,150575
elementwise_kernel,1970-01-01 00:00:08.438807608,1970-01-01 00:00:08.438808887,3.5527777777777776e-10,7,150591
cudaMemsetAsync_v3020,1970-01-01 00:00:08.438859351,1970-01-01 00:00:08.438860727,3.8222222222222223e-10,7,150607
kernel,1970-01-01 00:00:08.439053047,1970-01-01 00:00:08.439093079,1.112e-08,7,150647
reduce_kernel,1970-01-01 00:00:08.439215991,1970-01-01 00:00:08.439217495,4.1777777777777775e-10,7,150675
vectorized_layer_norm_kernel,1970-01-01 00:00:08.439472630,1970-01-01 00:00:08.439476726,1.1377777777777778e-09,7,150731
kernel,1970-01-01 00:00:08.439711158,1970-01-01 00:00:08.439742037,8.5775e-09,7,150786
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.440801139,1970-01-01 00:00:08.440814227,3.635555555555556e-09,7,151042
kernel,1970-01-01 00:00:08.441177842,1970-01-01 00:00:08.441189394,3.208888888888889e-09,7,151128
reduce_kernel,1970-01-01 00:00:08.441350418,1970-01-01 00:00:08.441351922,4.1777777777777775e-10,7,151156
vectorized_layer_norm_kernel,1970-01-01 00:00:08.441541810,1970-01-01 00:00:08.441546033,1.1730555555555556e-09,7,151212
gemv2T,1970-01-01 00:00:08.441784305,1970-01-01 00:00:08.441823441,1.0871111111111111e-08,7,151267
elementwise_kernel,1970-01-01 00:00:08.441920049,1970-01-01 00:00:08.441921393,3.7333333333333334e-10,7,151289
elementwise_kernel,1970-01-01 00:00:08.442062512,1970-01-01 00:00:08.442063824,3.644444444444445e-10,7,151317
elementwise_kernel,1970-01-01 00:00:08.442130096,1970-01-01 00:00:08.442131408,3.644444444444445e-10,7,151333
reduce_kernel,1970-01-01 00:00:08.442191056,1970-01-01 00:00:08.442192432,3.8222222222222223e-10,7,151349
elementwise_kernel,1970-01-01 00:00:08.442255152,1970-01-01 00:00:08.442256496,3.7333333333333334e-10,7,151365
elementwise_kernel,1970-01-01 00:00:08.442312816,1970-01-01 00:00:08.442314256,4e-10,7,151381
elementwise_kernel,1970-01-01 00:00:08.442376688,1970-01-01 00:00:08.442378032,3.7333333333333334e-10,7,151397
cudaMemsetAsync_v3020,1970-01-01 00:00:08.442434672,1970-01-01 00:00:08.442436080,3.9111111111111107e-10,7,151413
kernel,1970-01-01 00:00:08.442622959,1970-01-01 00:00:08.442662415,1.096e-08,7,151453
reduce_kernel,1970-01-01 00:00:08.442794223,1970-01-01 00:00:08.442795695,4.088888888888889e-10,7,151481
vectorized_layer_norm_kernel,1970-01-01 00:00:08.443006446,1970-01-01 00:00:08.443010606,1.1555555555555556e-09,7,151537
gemv2T,1970-01-01 00:00:08.443433293,1970-01-01 00:00:08.444042188,1.691375e-07,7,151614
reduce_kernel,1970-01-01 00:00:08.444072876,1970-01-01 00:00:08.444074316,4e-10,7,151660
CatArrayBatchedCopy,1970-01-01 00:00:08.444083820,1970-01-01 00:00:08.444086188,6.577777777777777e-10,7,151680
vectorized_layer_norm_kernel,1970-01-01 00:00:08.444103404,1970-01-01 00:00:08.444104908,4.1777777777777775e-10,7,151711
elementwise_kernel,1970-01-01 00:00:08.444343467,1970-01-01 00:00:08.444359563,4.471111111111111e-09,7,151811
elementwise_kernel,1970-01-01 00:00:08.444405291,1970-01-01 00:00:08.444407083,4.977777777777778e-10,7,151827
elementwise_kernel,1970-01-01 00:00:08.444489387,1970-01-01 00:00:08.444490731,3.7333333333333334e-10,7,151846
elementwise_kernel,1970-01-01 00:00:08.444554283,1970-01-01 00:00:08.444555691,3.9111111111111107e-10,7,151865
elementwise_kernel,1970-01-01 00:00:08.444607595,1970-01-01 00:00:08.444608907,3.644444444444445e-10,7,151881
CatArrayBatchedCopy,1970-01-01 00:00:08.444786474,1970-01-01 00:00:08.444788362,5.244444444444445e-10,7,151925
elementwise_kernel,1970-01-01 00:00:08.444899818,1970-01-01 00:00:08.444900906,3.0222222222222225e-10,7,151953
elementwise_kernel,1970-01-01 00:00:08.445024362,1970-01-01 00:00:08.445025354,2.7555555555555557e-10,7,151984
gemv2T,1970-01-01 00:00:08.445109642,1970-01-01 00:00:08.445110922,3.5555555555555555e-10,7,152006
elementwise_kernel,1970-01-01 00:00:08.445356905,1970-01-01 00:00:08.445357929,2.8444444444444446e-10,7,152062
elementwise_kernel,1970-01-01 00:00:08.445475945,1970-01-01 00:00:08.445477289,3.7333333333333334e-10,7,152096
gemv2T,1970-01-01 00:00:08.445760168,1970-01-01 00:00:08.445761448,3.5555555555555555e-10,7,152173
elementwise_kernel,1970-01-01 00:00:08.445833000,1970-01-01 00:00:08.445834344,3.7333333333333334e-10,7,152193
reduce_kernel,1970-01-01 00:00:08.445906760,1970-01-01 00:00:08.445909192,6.755555555555556e-10,7,152214
elementwise_kernel,1970-01-01 00:00:08.446059880,1970-01-01 00:00:08.446064552,1.297777777777778e-09,7,152252
elementwise_kernel,1970-01-01 00:00:08.446128679,1970-01-01 00:00:08.446130055,3.8222222222222223e-10,7,152268
indexSelectSmallIndex,1970-01-01 00:00:08.446407751,1970-01-01 00:00:08.446409383,4.533333333333333e-10,7,152323
elementwise_kernel,1970-01-01 00:00:08.446714086,1970-01-01 00:00:08.446716934,7.911111111111111e-10,7,152394
DeviceScanInitKernel,1970-01-01 00:00:08.447164901,1970-01-01 00:00:08.447165957,2.933333333333333e-10,7,152480
DeviceScanKernel,1970-01-01 00:00:08.447181093,1970-01-01 00:00:08.447183301,6.133333333333333e-10,7,152490
vectorized_layer_norm_kernel,1970-01-01 00:00:08.447250085,1970-01-01 00:00:08.447251429,3.7333333333333334e-10,7,152512
elementwise_kernel,1970-01-01 00:00:08.447312453,1970-01-01 00:00:08.447313829,3.8222222222222223e-10,7,152528
indexSelectSmallIndex,1970-01-01 00:00:08.447375781,1970-01-01 00:00:08.447377157,3.8222222222222223e-10,7,152540
indexSelectSmallIndex,1970-01-01 00:00:08.447961987,1970-01-01 00:00:08.447964355,6.577777777777777e-10,7,152661
indexSelectSmallIndex,1970-01-01 00:00:08.448209347,1970-01-01 00:00:08.448211427,5.777777777777778e-10,7,152722
reduce_kernel,1970-01-01 00:00:08.448333091,1970-01-01 00:00:08.448334595,4.1777777777777775e-10,7,152753
elementwise_kernel,1970-01-01 00:00:08.448458146,1970-01-01 00:00:08.448459458,3.644444444444445e-10,7,152775
reduce_kernel,1970-01-01 00:00:08.448554786,1970-01-01 00:00:08.448560098,1.4755555555555556e-09,7,152801
vectorized_layer_norm_kernel,1970-01-01 00:00:08.448933697,1970-01-01 00:00:08.448938049,1.208888888888889e-09,7,152887
kernel,1970-01-01 00:00:08.449206497,1970-01-01 00:00:08.449236257,8.266666666666666e-09,7,152942
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.450410270,1970-01-01 00:00:08.450426654,4.551111111111111e-09,7,153198
kernel,1970-01-01 00:00:08.450769853,1970-01-01 00:00:08.450781213,3.1555555555555555e-09,7,153284
reduce_kernel,1970-01-01 00:00:08.450946653,1970-01-01 00:00:08.450948157,4.1777777777777775e-10,7,153312
vectorized_layer_norm_kernel,1970-01-01 00:00:08.451154684,1970-01-01 00:00:08.451158812,1.1466666666666666e-09,7,153368
gemv2T,1970-01-01 00:00:08.451387100,1970-01-01 00:00:08.451425692,1.072e-08,7,153423
elementwise_kernel,1970-01-01 00:00:08.451523420,1970-01-01 00:00:08.451524764,3.7333333333333334e-10,7,153445
elementwise_kernel,1970-01-01 00:00:08.451644315,1970-01-01 00:00:08.451645627,3.644444444444445e-10,7,153473
elementwise_kernel,1970-01-01 00:00:08.451701851,1970-01-01 00:00:08.451703163,3.644444444444445e-10,7,153489
reduce_kernel,1970-01-01 00:00:08.451757211,1970-01-01 00:00:08.451758587,3.8222222222222223e-10,7,153505
elementwise_kernel,1970-01-01 00:00:08.451814043,1970-01-01 00:00:08.451815355,3.644444444444445e-10,7,153521
elementwise_kernel,1970-01-01 00:00:08.451872219,1970-01-01 00:00:08.451873659,4e-10,7,153537
elementwise_kernel,1970-01-01 00:00:08.451929755,1970-01-01 00:00:08.451931067,3.644444444444445e-10,7,153553
cudaMemsetAsync_v3020,1970-01-01 00:00:08.451983035,1970-01-01 00:00:08.451984411,3.8222222222222223e-10,7,153569
kernel,1970-01-01 00:00:08.452235962,1970-01-01 00:00:08.452275866,1.1084444444444445e-08,7,153609
reduce_kernel,1970-01-01 00:00:08.452399322,1970-01-01 00:00:08.452400826,4.1777777777777775e-10,7,153637
vectorized_layer_norm_kernel,1970-01-01 00:00:08.452631737,1970-01-01 00:00:08.452635769,1.1199999999999999e-09,7,153693
kernel,1970-01-01 00:00:08.452873561,1970-01-01 00:00:08.452903097,8.204444444444444e-09,7,153748
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.454070902,1970-01-01 00:00:08.454083862,3.6e-09,7,154004
kernel,1970-01-01 00:00:08.454437269,1970-01-01 00:00:08.454448853,3.2177777777777777e-09,7,154090
reduce_kernel,1970-01-01 00:00:08.454611221,1970-01-01 00:00:08.454612757,4.2666666666666664e-10,7,154118
vectorized_layer_norm_kernel,1970-01-01 00:00:08.454793364,1970-01-01 00:00:08.454797556,1.1644444444444444e-09,7,154174
gemv2T,1970-01-01 00:00:08.455051348,1970-01-01 00:00:08.455089876,1.0702222222222222e-08,7,154229
elementwise_kernel,1970-01-01 00:00:08.455191572,1970-01-01 00:00:08.455192884,3.644444444444445e-10,7,154251
elementwise_kernel,1970-01-01 00:00:08.455306835,1970-01-01 00:00:08.455308179,3.7333333333333334e-10,7,154279
elementwise_kernel,1970-01-01 00:00:08.455364243,1970-01-01 00:00:08.455365523,3.5555555555555555e-10,7,154295
reduce_kernel,1970-01-01 00:00:08.455418835,1970-01-01 00:00:08.455420211,3.8222222222222223e-10,7,154311
elementwise_kernel,1970-01-01 00:00:08.455475795,1970-01-01 00:00:08.455477107,3.644444444444445e-10,7,154327
elementwise_kernel,1970-01-01 00:00:08.455533459,1970-01-01 00:00:08.455534899,4e-10,7,154343
elementwise_kernel,1970-01-01 00:00:08.455590963,1970-01-01 00:00:08.455592275,3.644444444444445e-10,7,154359
cudaMemsetAsync_v3020,1970-01-01 00:00:08.455647187,1970-01-01 00:00:08.455648595,3.9111111111111107e-10,7,154375
kernel,1970-01-01 00:00:08.455823186,1970-01-01 00:00:08.455862578,1.0942222222222221e-08,7,154415
reduce_kernel,1970-01-01 00:00:08.455987666,1970-01-01 00:00:08.455989202,4.2666666666666664e-10,7,154443
vectorized_layer_norm_kernel,1970-01-01 00:00:08.456221137,1970-01-01 00:00:08.456225265,1.1466666666666666e-09,7,154499
kernel,1970-01-01 00:00:08.456461009,1970-01-01 00:00:08.456490705,8.248888888888889e-09,7,154554
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.457599854,1970-01-01 00:00:08.457612654,3.5555555555555554e-09,7,154810
kernel,1970-01-01 00:00:08.457973069,1970-01-01 00:00:08.457984621,3.208888888888889e-09,7,154896
reduce_kernel,1970-01-01 00:00:08.458169549,1970-01-01 00:00:08.458171053,4.1777777777777775e-10,7,154924
vectorized_layer_norm_kernel,1970-01-01 00:00:08.458352525,1970-01-01 00:00:08.458356589,1.128888888888889e-09,7,154980
gemv2T,1970-01-01 00:00:08.458581004,1970-01-01 00:00:08.458619916,1.080888888888889e-08,7,155035
elementwise_kernel,1970-01-01 00:00:08.458713036,1970-01-01 00:00:08.458714348,3.644444444444445e-10,7,155057
elementwise_kernel,1970-01-01 00:00:08.458827372,1970-01-01 00:00:08.458828716,3.7333333333333334e-10,7,155085
elementwise_kernel,1970-01-01 00:00:08.458884939,1970-01-01 00:00:08.458886219,3.5555555555555555e-10,7,155101
reduce_kernel,1970-01-01 00:00:08.458939371,1970-01-01 00:00:08.458940747,3.8222222222222223e-10,7,155117
elementwise_kernel,1970-01-01 00:00:08.459013195,1970-01-01 00:00:08.459014507,3.644444444444445e-10,7,155133
elementwise_kernel,1970-01-01 00:00:08.459087691,1970-01-01 00:00:08.459089099,3.9111111111111107e-10,7,155149
elementwise_kernel,1970-01-01 00:00:08.459148299,1970-01-01 00:00:08.459149643,3.7333333333333334e-10,7,155165
cudaMemsetAsync_v3020,1970-01-01 00:00:08.459200459,1970-01-01 00:00:08.459201835,3.8222222222222223e-10,7,155181
kernel,1970-01-01 00:00:08.459378186,1970-01-01 00:00:08.459418026,1.1066666666666667e-08,7,155221
reduce_kernel,1970-01-01 00:00:08.459599882,1970-01-01 00:00:08.459601386,4.1777777777777775e-10,7,155249
vectorized_layer_norm_kernel,1970-01-01 00:00:08.459811721,1970-01-01 00:00:08.459815913,1.1644444444444444e-09,7,155305
kernel,1970-01-01 00:00:08.460122537,1970-01-01 00:00:08.460152073,8.204444444444444e-09,7,155360
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.461267910,1970-01-01 00:00:08.461280870,3.6e-09,7,155616
kernel,1970-01-01 00:00:08.461630725,1970-01-01 00:00:08.461642245,3.2e-09,7,155702
reduce_kernel,1970-01-01 00:00:08.461804901,1970-01-01 00:00:08.461806405,4.1777777777777775e-10,7,155730
vectorized_layer_norm_kernel,1970-01-01 00:00:08.461986373,1970-01-01 00:00:08.461990597,1.1733333333333332e-09,7,155786
gemv2T,1970-01-01 00:00:08.462290692,1970-01-01 00:00:08.462329444,1.0764444444444443e-08,7,155841
elementwise_kernel,1970-01-01 00:00:08.462428228,1970-01-01 00:00:08.462429572,3.7333333333333334e-10,7,155863
elementwise_kernel,1970-01-01 00:00:08.462542339,1970-01-01 00:00:08.462543651,3.644444444444445e-10,7,155891
elementwise_kernel,1970-01-01 00:00:08.462599779,1970-01-01 00:00:08.462601059,3.5555555555555555e-10,7,155907
reduce_kernel,1970-01-01 00:00:08.462654723,1970-01-01 00:00:08.462656131,3.9111111111111107e-10,7,155923
elementwise_kernel,1970-01-01 00:00:08.462712771,1970-01-01 00:00:08.462714083,3.644444444444445e-10,7,155939
elementwise_kernel,1970-01-01 00:00:08.462770499,1970-01-01 00:00:08.462771971,4.088888888888889e-10,7,155955
elementwise_kernel,1970-01-01 00:00:08.462830531,1970-01-01 00:00:08.462831843,3.644444444444445e-10,7,155971
cudaMemsetAsync_v3020,1970-01-01 00:00:08.462883939,1970-01-01 00:00:08.462885347,3.9111111111111107e-10,7,155987
kernel,1970-01-01 00:00:08.463097538,1970-01-01 00:00:08.463136962,1.095111111111111e-08,7,156027
reduce_kernel,1970-01-01 00:00:08.463267906,1970-01-01 00:00:08.463269378,4.088888888888889e-10,7,156055
vectorized_layer_norm_kernel,1970-01-01 00:00:08.463478849,1970-01-01 00:00:08.463482977,1.1466666666666666e-09,7,156111
kernel,1970-01-01 00:00:08.463721985,1970-01-01 00:00:08.463751809,8.284444444444445e-09,7,156166
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.464888286,1970-01-01 00:00:08.464901086,3.5555555555555554e-09,7,156422
kernel,1970-01-01 00:00:08.465270078,1970-01-01 00:00:08.465281629,3.208611111111111e-09,7,156508
reduce_kernel,1970-01-01 00:00:08.465444989,1970-01-01 00:00:08.465446557,4.355555555555556e-10,7,156536
vectorized_layer_norm_kernel,1970-01-01 00:00:08.465627197,1970-01-01 00:00:08.465631293,1.1377777777777778e-09,7,156592
gemv2T,1970-01-01 00:00:08.465860988,1970-01-01 00:00:08.465899548,1.071111111111111e-08,7,156647
elementwise_kernel,1970-01-01 00:00:08.466010620,1970-01-01 00:00:08.466011932,3.644444444444445e-10,7,156669
elementwise_kernel,1970-01-01 00:00:08.466132924,1970-01-01 00:00:08.466134268,3.7333333333333334e-10,7,156697
elementwise_kernel,1970-01-01 00:00:08.466193467,1970-01-01 00:00:08.466194747,3.5555555555555555e-10,7,156713
reduce_kernel,1970-01-01 00:00:08.466249723,1970-01-01 00:00:08.466251099,3.8222222222222223e-10,7,156729
elementwise_kernel,1970-01-01 00:00:08.466306011,1970-01-01 00:00:08.466307259,3.4666666666666666e-10,7,156745
elementwise_kernel,1970-01-01 00:00:08.466365307,1970-01-01 00:00:08.466366683,3.8222222222222223e-10,7,156761
elementwise_kernel,1970-01-01 00:00:08.466423483,1970-01-01 00:00:08.466424795,3.644444444444445e-10,7,156777
cudaMemsetAsync_v3020,1970-01-01 00:00:08.466475995,1970-01-01 00:00:08.466477371,3.8222222222222223e-10,7,156793
kernel,1970-01-01 00:00:08.466656058,1970-01-01 00:00:08.466696218,1.1155555555555556e-08,7,156833
reduce_kernel,1970-01-01 00:00:08.466818746,1970-01-01 00:00:08.466820218,4.088888888888889e-10,7,156861
vectorized_layer_norm_kernel,1970-01-01 00:00:08.467057914,1970-01-01 00:00:08.467061978,1.128888888888889e-09,7,156917
kernel,1970-01-01 00:00:08.467355513,1970-01-01 00:00:08.467385849,8.426666666666666e-09,7,156972
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.468498550,1970-01-01 00:00:08.468511574,3.6177777777777776e-09,7,157228
kernel,1970-01-01 00:00:08.468867638,1970-01-01 00:00:08.468879094,3.182222222222222e-09,7,157314
reduce_kernel,1970-01-01 00:00:08.469053461,1970-01-01 00:00:08.469054965,4.1777777777777775e-10,7,157342
vectorized_layer_norm_kernel,1970-01-01 00:00:08.469243253,1970-01-01 00:00:08.469247509,1.1822222222222224e-09,7,157398
gemv2T,1970-01-01 00:00:08.469470900,1970-01-01 00:00:08.469509076,1.0604444444444445e-08,7,157453
elementwise_kernel,1970-01-01 00:00:08.469652148,1970-01-01 00:00:08.469653492,3.7333333333333334e-10,7,157475
elementwise_kernel,1970-01-01 00:00:08.469780532,1970-01-01 00:00:08.469781908,3.8222222222222223e-10,7,157503
elementwise_kernel,1970-01-01 00:00:08.469840115,1970-01-01 00:00:08.469841427,3.644444444444445e-10,7,157519
reduce_kernel,1970-01-01 00:00:08.469895795,1970-01-01 00:00:08.469897203,3.9111111111111107e-10,7,157535
elementwise_kernel,1970-01-01 00:00:08.469951411,1970-01-01 00:00:08.469952723,3.644444444444445e-10,7,157551
elementwise_kernel,1970-01-01 00:00:08.470028403,1970-01-01 00:00:08.470029843,4e-10,7,157567
